Sample,Site,Park,State,Network,Date,Habitat,Abedus,Acentrella,Aedes,Aeshnidae,Agabus,Allognosta,Ambrysus,Amphipoda,Ampumixis dispar,Anisoptera,Anopheles,Antocha monticola,Aquarius,Archilestes,Argia,Arrenurus,Asioplax,Atherix,Atopsyche,Atrichopogon/Forcipomyia,Baetidae,Baetis,Baetodes,Belostoma,Belostomatidae,Berosus,Bezzia,Bivalvia,Boreoheptagyia,Brachycentrus,Brachycentrus americanus,Brachycentrus occidentalis,Brechmorhoga mendax,Buenoa,Caenidae,Caenis,Caenis amica/latipennis,Callibaetis,Caloparyphus,Calopterygidae,Cambaridae,Camelobaetidius,Capnia,Capniidae,Centroptilum,Ceratopogon,Ceratopogonidae,Cernotina,Chelifera,Cheumatopsyche,Chimarra,Chironomidae,Chironominae,Chloroperlinae,Cinygmula,Claassenia sabulosa,Cleptelmis addenda,Clinocera,Clitellata,Cloeodes,Coenagrionidae,Collembola,Copelatus,Corbicula fluminea,Cordulegaster diadema,Corixidae,Corydalus cornutus,Culex,Culicidae,Culicoides,Culiseta,Culoptila/Protoptila,Curculionidae,Dasyhelea,Decapoda,Diamesinae,Dicranota,Dineutus,Diptera,Dixa,Dixella,Dixidae,Dolichopodidae,Drunella grandis,Dubiraphia,Dytiscidae,Elmidae,Empididae,Enallagma,Enochrus,Epeorus,Ephemerella dorothea/excrucians,Ephemerella tibialis,Ephemerellidae,Ephemeroptera,Ephydridae,Erpetogomphus,Erpobdellidae,Eubrianax edwardsii,Eucorethra underwoodi,Euparyphus,Eylais,Fallceon,Faxonius virilis,Ferrissia rivularis,Gammarus,Gastropoda,Gerridae,Glossiphoniidae,Glossosoma,Glossosomatidae,Gomphidae,Graptocorixa,Gymnochthebius,Gyraulus,Gyretes,Gyrinidae,Gyrinus,Haliplidae,Helichus,Helicopsyche,Helisoma,Helius,Helobdella stagnalis,Helochares,Helophorus,Hemerodromia,Heptagenia,Heptageniidae,Hesperoperla pacifica,Hetaerina,Heterelmis,Heteroptera,Hyalella,Hydraena,Hydrobiidae,Hydrochus,Hydrophilidae,Hydropsyche,Hydropsychidae,Hydroptila,Hydroptilidae,Hygrobates,Hygrobatidae,Hygrotus,Ischnura,Isogenoides,Isonychia,Isoperla,Ithytrichia clavata,Laccophilus,Lebertia,Lepidostoma,Leptoceridae,Leptohyphes,Leptohyphidae,Leptophlebia,Leptophlebiidae,Lethocerus,Leucotrichia,Leucrocuta,Libellula,Libellulidae,Limnephilidae,Limnophila,Limnoporus,Limonia,Liodessus obscurellus,Lymnaea,Macrovelia,Malenka,Marilia flexuosa,Maruina,Mayatrichia/Neotrichia,Meringodixa chalonensis,Metrobates,Micrasema,Microcylloepus pusillus,Microvelia,Mideopsis,Molophilus,Muscidae,Myxosargus,Naucoridae,Nectopsyche,Nematoda,Nemotelus,Nemouridae,Neoclypeodytes,Neocorixa,Neocylloepus,Neoelmis caesa,Neoplasta,Neotrichia,Noctuidae,Notonecta,Notonectidae,Ochrotrichia,Ochthebius,Odontomyia,Oecetis,Oligochaeta,Ophiogomphus,Optioservus,Optioservus divergens,Optioservus quadrimaculatus,Orthocladiinae,Oxus,Oxyethira,Paltothemis lineatipes,Paracloeodes minutus,Paracymus,Paraleptophlebia,Parapsyche,Peltodytes,Pericoma,Perlidae,Perlodidae,Petrophila,Philopotamidae,Phylloicus mexicanus,Physa,Pisidiidae,Pisidium,Planorbella,Planorbidae,Platyhelminthes,Plecoptera,Polycentropodidae,Polycentropus,Postelichus,Probezzia,Progomphus borealis,Protzia,Psephenidae,Psephenus,Pseudocloeon,Psychoda,Psychodidae,Psychomyia,Psychomyiidae,Pteronarcys californica,Ranatra,Rhagovelia,Rhantus,Rhithrogena,Rhyacophila,Sanfilippodytes,Sciomyzidae,Scirtidae,Serratella,Simuliidae,Simulium,Siphlonuridae,Skwala americana,Smicridea,Sperchon,Sperchonidae,Sperchonopsis,Sphaerium,Stenelmis,Stictotarsus,Stratiomyidae,Stratiomys,Tabanidae,Tabanus,Taeniopterygidae,Tanypodinae,Testudacarus,Thermonectus marmoratus,Thermonectus nigrofasciatus,Thraulodes,Tipula,Tipulidae,Torrenticola,Torrenticolidae,Traverella albertana,Trepobates,Triaenodes,Trichocorixa,Trichoptera,Tricorythodes,Trombidiformes,Tropisternus,Uvarus,Vacupernius packeri,Veliidae,Wiedemannia,Wormaldia,Xenacoelomorpha,Zaitzevia parvula,Zapada,Zygoptera
TUZI_2011-10-26_s,TUZI,TUZI,AZ,SODN,2011-10-26,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2625,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025
SAGE_2011-10-31_s,SAGE,SAGE,AZ,SODN,2011-10-31,Spring,0,0,0,0,0,0,0,0,0,0.02092676,0.01644245,0,0,0,0,0,0,0,0,0,0.03587444,0,0,0,0.001494768,0.005979073,0,0,0,0,0,0,0,0,0,0,0,0.02541106,0,0,0,0,0,0,0,0,0.04633782,0,0,0,0,0.02242152,0.4663677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01494768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002989537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001494768,0.00896861,0,0,0,0,0,0,0,0,0,0,0,0,0.01494768,0,0,0,0,0,0,0,0,0,0,0,0.005979073,0,0,0,0,0,0,0.1076233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005979073,0.002989537,0,0,0,0,0,0,0,0,0,0.04932735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1270553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01644245
SAGE_2010-06-10_s,SAGE,SAGE,AZ,SODN,2010-06-10,Spring,0,0,0,0,0.03521127,0,0,0,0,0,0,0,0,0.007042253,0,0.007042253,0,0,0,0,0,0,0,0.007042253,0.01408451,0.02816901,0,0,0,0,0,0,0,0.04225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02112676,0.01408451,0,0,0,0,0,0,0,0.07042254,0,0,0,0,0.01408451,0,0,0,0,0,0,0,0,0,0,0,0.007042253,0.007042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007042253,0,0,0,0,0.007042253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007042253,0,0,0,0,0,0.04225352,0,0,0,0,0,0,0,0,0,0,0,0.02112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03521127,0.03521127,0,0,0,0,0,0,0,0,0,0.02112676,0,0,0,0,0,0,0,0.02112676,0,0,0,0,0,0,0.3591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007042253,0,0,0,0,0.04225352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01408451,0,0,0,0,0,0.08450704,0,0.02112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAGE_2011-11-01_s,SAGE,SAGE,AZ,SODN,2011-11-01,Spring,0,0,0,0,0,0,0,0,0,0,0.03594352,0,0,0,0.001283697,0,0,0,0,0,0.05134788,0,0,0,0,0.001283697,0,0,0,0,0,0,0,0,0,0,0,0.1129653,0,0,0,0,0,0,0,0,0.02310655,0,0,0,0,0.01412067,0.3607189,0,0,0,0,0,0,0,0.01026958,0,0,0,0,0,0,0,0,0,0,0,0,0.006418485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001283697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002567394,0,0,0,0,0,0,0,0,0,0,0.001283697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003851091,0,0,0,0,0,0,0,0,0,0,0,0.03722721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006418485,0,0,0,0,0,0,0,0,0,0.001283697,0,0,0,0,0,0,0.002567394,0,0,0,0,0,0,0,0,0,0,0.1283697,0,0.001283697,0,0,0,0,0,0,0,0,0,0,0,0,0.02310655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001283697,0,0.002567394,0,0,0.1476252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001283697,0,0,0,0,0.02053915,0,0,0,0,0,0
SAGE_2011-11-01_s_2,SAGE,SAGE,AZ,SODN,2011-11-01,Spring,0,0,0,0,0,0,0,0,0,0,0.004310345,0,0,0.00862069,0,0,0,0,0,0,0.01724138,0,0,0,0,0.05603448,0,0,0,0,0,0,0,0.01293103,0,0.01293103,0,0.06896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00862069,0.03017241,0,0,0,0,0,0,0,0,0,0,0,0,0.02586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004310345,0,0.01724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004310345,0,0,0,0,0,0,0.00862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01293103,0,0,0,0,0,0,0.004310345,0,0,0,0,0,0,0,0,0,0.02155172,0,0,0,0,0,0,0,0.01293103,0,0,0,0,0.01293103,0,0,0,0,0.004310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3491379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2586207,0,0,0,0,0,0,0,0,0,0,0
SAGE_2011-11-02_s,SAGE,SAGE,AZ,SODN,2011-11-02,Spring,0,0,0,0.005025126,0,0,0,0,0,0,0.0201005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001256281,0.01256281,0.01507538,0,0,0,0,0,0,0.006281407,0.003768844,0,0,0.2663317,0,0,0,0,0,0,0,0,0.007537689,0,0,0,0,0.01005025,0.2386935,0,0,0,0,0,0,0,0.01130653,0,0,0,0,0.00879397,0,0,0.002512563,0,0,0,0,0.01256281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003768844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01005025,0,0,0,0,0,0.001256281,0,0,0,0,0.003768844,0,0,0,0,0,0,0.07663316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02135678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01005025,0,0,0,0,0,0,0,0,0,0.002512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02386935,0,0,0,0.09547739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007537689,0,0,0.001256281,0,0,0.1180905,0,0,0,0,0,0,0,0,0,0.001256281,0,0,0,0,0.001256281,0,0,0,0,0,0,0,0,0,0
SAGE_2011-11-08_s,SAGE,SAGE,AZ,SODN,2011-11-08,Spring,0,0,0,0,0,0,0,0,0,0,0.002386635,0,0,0,0,0,0,0,0,0,0.1599045,0,0,0,0,0.00954654,0,0,0,0,0,0,0,0,0,0,0,0.4797136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477327,0.01909308,0,0,0,0,0,0,0,0.002386635,0,0,0,0,0,0,0,0,0,0,0,0,0.007159905,0,0,0,0,0,0,0,0,0,0,0,0.002386635,0,0,0,0.01193317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477327,0,0,0,0,0,0,0,0,0,0,0,0.002386635,0,0,0,0,0,0,0,0,0,0,0,0,0.007159905,0,0,0.01431981,0,0,0,0,0,0,0,0,0,0.002386635,0,0,0,0,0,0,0,0.01431981,0,0,0,0,0,0,0,0,0,0.03341289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02147971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02386635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1718377,0,0,0,0,0,0,0,0,0,0,0
SAGE_2011-11-08_s_2,SAGE,SAGE,AZ,SODN,2011-11-08,Spring,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857143,0,0,0,0,0,0,0,0,0,0,0,0,0.07619048,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0.2380952,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0.00952381,0,0,0,0,0,0,0,0.1428571,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0.00952381,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1047619,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0.0952381,0,0,0,0,0.03809524,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0.00952381,0,0,0,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0,0,0,0,0.03809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01904762,0,0,0,0.01904762,0,0,0,0,0,0
SAGE_2011-11-09_s,SAGE,SAGE,AZ,SODN,2011-11-09,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295858,0,0.1390533,0,0,0,0,0,0,0,0,0.00295858,0,0,0,0,0.01775148,0.1952663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00591716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295858,0,0,0,0,0,0,0,0,0,0.00295858,0,0,0,0,0,0,0,0.00295858,0,0,0,0,0.00295858,0,0,0,0,0.1597633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3313609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112426,0.01775148,0,0,0,0,0,0,0,0,0,0
SAGE_2011-11-09_s_2,SAGE,SAGE,AZ,SODN,2011-11-09,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05223881,0,0,0,0.002487562,0.004975124,0,0,0,0,0,0,0,0,0,0.002487562,0,0.3781095,0,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0.1169154,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007462686,0,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2114428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03980099,0,0,0,0,0,0.02487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1368159,0,0,0,0,0,0,0,0,0,0,0
CHIR_2011-11-14_s,CHIR,CHIR,AZ,SODN,2011-11-14,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04273504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5854701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333334,0,0.0940171,0,0,0,0,0,0,0,0,0,0.002136752,0.002136752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01068376,0,0.01068376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004273504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002136752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08974359,0.002136752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004273504,0,0,0,0,0.006410256,0,0,0,0,0,0,0,0,0,0,0.002136752,0,0,0,0,0,0,0,0,0
CHIR_2011-11-14_s_2,CHIR,CHIR,AZ,SODN,2011-11-14,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09036145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1204819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2108434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01807229,0,0,0,0,0.01807229,0,0,0,0,0,0,0,0,0,0,0,0.006024096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006024096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4036145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006024096,0,0,0,0,0,0,0,0.03012048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08433735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006024096,0,0,0,0,0,0,0,0,0,0
CHIR_2011-11-15_s,CHIR,CHIR,AZ,SODN,2011-11-15,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078125,0,0.078125,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0.015625,0,0,0,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0.109375,0,0,0,0,0.296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIR_2011-11-15_s_2,CHIR,CHIR,AZ,SODN,2011-11-15,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2755556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01333333,0.09333333,0,0,0,0,0,0,0,0.02666667,0,0,0,0,0,0,0,0.01333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004444445,0,0,0,0.008888889,0.1777778,0,0,0,0,0,0,0,0,0.004444445,0,0,0,0,0,0.02222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIR_2011-11-15_s_3,CHIR,CHIR,AZ,SODN,2011-11-15,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1884615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3807692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003846154,0,0,0,0,0,0,0,0,0,0.003846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003846154,0,0.01153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003846154,0,0,0,0,0,0.02692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04615385,0,0,0,0,0,0
CHIR_2011-11-16_s,CHIR,CHIR,AZ,SODN,2011-11-16,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2077562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4930748,0,0,0,0,0,0,0,0,0.002770083,0,0,0,0,0.008310249,0.1135734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0.01108033,0,0,0.01939058,0,0,0,0,0,0,0,0,0,0,0,0.008310249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005540166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03878116,0,0,0,0,0.07479224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002770083,0,0,0,0,0,0,0,0,0
